fecha,maxima,minima
1954-02-01,-0.6,-7
1954-02-02,2.3,-5.7
1954-02-03,3.5,-6.2
1956-02-04,5.6,-6
1963-02-05,1.2,-8.6
1994-02-06,7,-2.7
1954-02-07,6.1,-3.9
2012-02-08,4.3,-2.3
1983-02-09,5,-3.4
1956-02-10,1.7,-5.9
1956-02-11,0.2,-7
1956-02-12,-1,-9.1
1956-02-13,4.4,-8.6
1956-02-14,8.4,-6.8
1983-02-15,6,-5
1983-02-16,7.6,-4.4
1952-02-17,9.2,-3.4
1956-02-18,5.4,-5
1965-02-19,4.6,-4.8
1965-02-20,5.6,-4.6
1965-02-21,5.6,-2.8
1987-02-22,9,-3.2
1996-02-23,9.8,-3
2013-02-24,8.3,-1.4
1993-02-25,9.3,-2.2
2005-02-26,8.3,-1.2
1956-02-27,8,-1
2005-02-28,3.6,-5
1988-02-29,11.4,-1.1
2005-03-01,5.5,-5.1
2004-03-02,9.2,-2.6
1970-03-03,9.6,-1.6
2005-03-04,7.5,-0.8
2005-03-05,12,-2.2
1971-03-06,7.9,-3.7
1971-03-07,7.6,-2.2
1955-03-08,6.2,-3.5
1964-03-09,7.6,-2
1955-03-10,4.8,-3
1984-03-11,10,-3.4
1984-03-12,12,-1
1953-03-13,11.2,-2
1984-03-14,6,-1
1973-03-15,9.6,-1.6
1984-03-16,6.8,-1
1996-03-17,12.8,1.2
1973-03-18,13.4,1.2
1978-03-19,14.4,0.4
1975-03-20,9.2,-0.4
1971-03-21,8.6,-0.2
2018-03-22,13.5,-0.3
2017-03-23,5.3,0
1963-03-24,12.4,0.2
2017-03-25,9.3,-0.4
1986-03-26,12.4,-0.4
1990-03-27,13.6,0.6
2004-03-28,5.5,0.5
1969-03-29,10,0.4
1969-03-30,13.8,-0.6
1977-03-31,14.8,-1.2
1951-04-01,16.9,1.6
1983-04-02,12.4,2
1970-04-03,13,0
2022-04-04,12.5,0.1
1952-04-05,12.3,0.9
1975-04-06,12.8,-0.4
1968-04-07,12,1
1986-04-08,8.3,0.4
1986-04-09,12.7,0
1973-04-10,10.6,0.2
1973-04-11,13.8,-0.6
1986-04-12,7,-0.4
1986-04-13,11.8,-1.6
1958-04-14,9.6,0.6
1957-04-15,16,1.8
1950-04-16,15.1,-0.2
1994-04-17,14.8,0
1954-04-18,15.2,2.5
1954-04-19,15.4,2.5
1991-04-20,14.4,2.8
1991-04-21,13.1,1.4
1980-04-22,17.6,2.4
1995-04-23,11,1.5
1976-04-24,13.4,3
1995-04-25,14.5,1.5
1981-04-26,11.8,2.4
1972-04-27,17.6,1
1981-04-28,10.4,2.2
1970-04-29,16,2.6
1974-04-30,15,3.4
2001-05-01,10.7,3.1
1972-05-02,13.6,3.2
1967-05-03,15.8,3.6
1954-05-04,15.6,1.4
2010-05-05,15.4,3.6
1991-05-06,16.6,2.3
1985-05-07,13.1,4.1
1975-05-08,18.2,4.4
1991-05-09,16.4,3.9
1951-05-10,11.8,0.6
1951-05-11,14.5,3
1966-05-12,14.4,4.8
1951-05-13,16.2,4.2
1984-05-14,11.6,4.4
1962-05-15,20.4,4.6
1972-05-16,13.4,4.2
1984-05-17,11.6,4.4
1984-05-18,10.4,4
1984-05-19,15.2,4
2013-05-20,16.8,5.4
1983-05-21,14.5,4
1983-05-22,18,4
1984-05-23,14.4,5.2
1971-05-24,10,5.4
1971-05-25,10.8,3.6
1971-05-26,14.2,5.4
1984-05-27,19,5.8
1956-05-28,18,6.5
1969-05-29,14.8,8
2013-05-30,20,6.4
1951-05-31,17.3,7.4
1951-06-01,20.8,8
1962-06-02,19.1,6.7
1984-06-03,13,4.4
1984-06-04,17,7
1984-06-05,18.4,6.4
1953-06-06,11.6,6.9
2002-06-07,21,7.5
1956-06-08,21.2,7.6
2002-06-09,23.7,8.2
1966-06-10,18.8,7.8
1956-06-11,20,6.5
1971-06-12,18.4,7.6
1977-06-13,16.2,8.6
1977-06-14,21.6,7.2
1971-06-15,18.2,8.4
2010-06-16,19.2,9.5
1978-06-17,18,8.8
1978-06-18,16.4,9.4
1978-06-19,21,10
1958-06-20,25.9,9.7
2010-06-21,25.1,9.4
1992-06-22,17.6,10.5
1992-06-23,18,10
1969-06-24,21.2,10.2
1969-06-25,25.6,11.4
1951-06-26,25.8,10.7
1978-06-27,22.6,10
1978-06-28,25.4,11.2
1997-06-29,19.5,10.6
1997-06-30,22.5,10.6
1954-07-01,22.4,10
1954-07-02,27.2,11.6
1958-07-03,22.1,11.1
1952-07-04,22.7,11.8
1988-07-05,20.6,10.2
1988-07-06,23.6,10.9
1988-07-07,24.9,12
1969-07-08,26,10.4
1980-07-09,21.7,10.7
1980-07-10,22,10.4
1993-07-11,25.8,11.1
2000-07-12,26.2,11.8
1993-07-13,31,12
1956-07-14,23.3,12.7
1977-07-15,21.4,13.2
1970-07-16,27.8,12
1973-07-17,23,11.8
1968-07-18,27.4,12.6
2001-07-19,24.6,10.5
1974-07-20,26.4,11.8
1956-07-21,20.1,13
1956-07-22,24,13.2
1957-07-23,29,12.2
1957-07-24,29.2,14.6
1981-07-25,25.4,12.4
1977-07-26,24.6,13
1987-07-27,28.4,12.6
1977-07-28,20,12
1977-07-29,18.4,10
1977-07-30,20.4,12.8
1977-07-31,23.6,11
2021-08-01,26.6,13.5
1982-08-02,25.4,13.4
1951-08-03,27.4,13.1
2000-08-04,25.5,13.2
1967-08-05,26.2,13.6
2000-08-06,26.4,12.9
1985-08-07,26.6,12.6
1978-08-08,25,12
1984-08-09,25,11.2
1984-08-10,25.8,11.6
1994-08-11,28.2,13
1960-08-12,24.4,13
2006-08-13,28.6,14.4
1954-08-14,20.8,13.7
1954-08-15,21.9,11.4
1954-08-16,26.3,11.4
1972-08-17,25.4,13.4
1963-08-18,24.5,11.3
2006-08-19,24.2,11.9
1958-08-20,22.1,12.1
1952-08-21,23.5,12
1954-08-22,23.1,10.5
1977-08-23,23.4,10.8
1965-08-24,23.6,12
1969-08-25,24.6,11.8
1954-08-26,24.8,11.2
1993-08-27,22.2,12.1
1956-08-28,22.5,12.3
1956-08-29,22.2,9.8
1977-08-30,26.6,11
1974-08-31,22.6,11.2
1992-09-01,23.0,11.0
1956-09-02,20.0,9.0
1956-09-03,21.2,7.2
1956-09-04,26.2,9.8
1954-09-05,24.8,11.9
1965-09-06,23.2,9.8
1956-09-07,24.6,11.0
1963-09-08,25.8,10.8
1967-09-09,25.0,11.2
1996-09-10,20.6,10.0
1965-09-11,20.2,9.4
1969-09-12,18.4,9.4
1976-09-13,18.6,7.6
1952-09-14,18.4,7.7
1975-09-15,12.6,7.2
1975-09-16,14.4,6.6
1972-09-17,20.0,8.8
2005-09-18,21.0,7.4
1969-09-19,17.0,7.6
2000-09-20,18.6,8.5
2000-09-21,21.5,9.1
1979-09-22,15.8,8.8
