fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1971-01-01,Enero,1,-7.8,-5.6,1971,1969
1954-01-02,Enero,2,-8.0,-7.0,1954,1971
1971-01-03,Enero,3,-7.2,-6.4,1971,1954
1971-01-04,Enero,4,-7.0,-5.7,1971,2019
1971-01-05,Enero,5,-6.8,-5.8,1971,1965
1985-01-06,Enero,6,-11.2,-5.4,1985,2021
1985-01-07,Enero,7,-12.6,-5.2,1985,2009
1985-01-08,Enero,8,-10.8,-6.7,1985,2021
1985-01-09,Enero,9,-10.8,-5.0,1985,1954
1959-01-10,Enero,10,-5.6,-5.6,1959,1985
2021-01-11,Enero,11,-6.3,-6.2,2021,1960
1985-01-12,Enero,12,-8.8,-7.4,1985,2021
1985-01-13,Enero,13,-9.0,-5.4,1985,2003
1985-01-14,Enero,14,-8.2,-5.0,1985,1963
1985-01-15,Enero,15,-8.6,-6.8,1985,1963
1985-01-16,Enero,16,-9.2,-6.6,1985,1960
1957-01-17,Enero,17,-8.5,-5.6,1957,1960
1957-01-18,Enero,18,-6.9,-6.9,1957,2017
2017-01-19,Enero,19,-6.2,-5.8,2017,1957
1950-01-20,Enero,20,-7.2,-5.8,1950,1957
1950-01-21,Enero,21,-5.6,-5.2,1950,1953
1953-01-22,Enero,22,-7.2,-5.2,1953,1952
2011-01-23,Enero,23,-6.2,-5.4,2011,1953
1953-01-24,Enero,24,-4.5,-4.5,1953,2023
1952-01-25,Enero,25,-6.0,-4.9,1952,2017
2005-01-26,Enero,26,-7.2,-6.2,2005,1976
2005-01-27,Enero,27,-7.8,-6.5,2005,2007
2005-01-28,Enero,28,-7.0,-6.2,2005,1952
1963-01-29,Enero,29,-6.4,-4.8,1963,2023
2005-01-30,Enero,30,-4.8,-4.6,2005,1962
1962-01-31,Enero,31,-5.2,-4.8,1962,1999
