fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1966-11-01,Noviembre,1,-0.2,1,1966,1956
1956-11-02,Noviembre,2,1.8,2,1956,1992
1966-11-03,Noviembre,3,0.6,1,1966,1986
1980-11-04,Noviembre,4,-0.2,1.2,1980,1966
1980-11-05,Noviembre,5,-0.6,1,1980,1986
1980-11-06,Noviembre,6,-2,-0.2,1980,1961
2017-11-07,Noviembre,7,-0.1,0,2017,1974
1959-11-08,Noviembre,8,-0.6,0.7,1959,1957
1959-11-09,Noviembre,9,-1.6,-0.5,1959,2001
2001-11-10,Noviembre,10,-1,-0.2,2001,1959
2001-11-11,Noviembre,11,-2.2,-2,2001,1971
1971-11-12,Noviembre,12,-0.8,0.6,1971,1966
1973-11-13,Noviembre,13,-0.8,-0.4,1973,1985
1985-11-14,Noviembre,14,-2,-1.6,1985,1980
1952-11-15,Noviembre,15,-2.3,-2,1952,1962
2007-11-16,Noviembre,16,-4,-1.8,2007,2019
2007-11-17,Noviembre,17,-5.2,-2,2007,1971
1971-11-18,Noviembre,18,-2.2,-1.5,1971,2007
1985-11-19,Noviembre,19,-3.6,-2.7,1985,1952
1985-11-20,Noviembre,20,-3,-1.6,1985,1962
1985-11-21,Noviembre,21,-3.2,-2.1,1985,2001
1988-11-22,Noviembre,22,-5.4,-3.2,1988,2001
1988-11-23,Noviembre,23,-8.2,-1.6,1988,1978
1965-11-24,Noviembre,24,-4.2,-4,1965,1988
1979-11-25,Noviembre,25,-3.8,-3.6,1979,1988
1971-11-26,Noviembre,26,-4.6,-3.5,1971,2008
1985-11-27,Noviembre,27,-3.2,-3.1,1985,2013
1985-11-28,Noviembre,28,-4.6,-3.8,1985,1973
1957-11-29,Noviembre,29,-5.8,-2.9,1957,2013
1978-11-30,Noviembre,30,-6.4,-4,1978,1969
