fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1969-12-01,Diciembre,1,-3.1,-2,1969,1980
1973-12-02,Diciembre,2,-3.8,-2.6,1973,1980
1973-12-03,Diciembre,3,-6.7,-0.5,1973,2017
1973-12-04,Diciembre,4,-1.1,0.4,1973,1997
1997-12-05,Diciembre,5,0.4,0.5,1997,1952
1950-12-06,Diciembre,6,-1.4,-0.6,1950,1990
1950-12-07,Diciembre,7,-1.3,0.6,1950,1980
1980-12-08,Diciembre,8,-1.4,0.4,1980,1983
1980-12-09,Diciembre,9,-2,1,1980,1990
1967-12-10,Diciembre,10,-2.8,-1,1967,1969
1967-12-11,Diciembre,11,-4,0.3,1967,1960
1967-12-12,Diciembre,12,-3.3,-0.6,1967,2012
1963-12-13,Diciembre,13,-0.6,-0.4,1963,1976
2001-12-14,Diciembre,14,-4.2,-2,2001,1963
2001-12-15,Diciembre,15,-5.6,-3.2,2001,1963
2010-12-16,Diciembre,16,-3.2,-3,2010,1963
1963-12-17,Diciembre,17,-5,-1,1963,1990
2001-12-18,Diciembre,18,-1.4,-1.1,2001,1963
2009-12-19,Diciembre,19,-1.8,-1,2009,1975
1990-12-20,Diciembre,20,-1.2,-1.1,1990,2009
1963-12-21,Diciembre,21,-1.9,-1.6,1963,1979
1963-12-22,Diciembre,22,-3,-0.6,1963,2001
1962-12-23,Diciembre,23,-4.4,-3.8,1962,1963
1962-12-24,Diciembre,24,-8.4,-2.2,1962,2001
1962-12-25,Diciembre,25,-8.4,-3.4,1962,2001
2010-12-26,Diciembre,26,-3.7,-3.4,2010,1962
1962-12-27,Diciembre,27,-2.2,-2.2,1962,1976
1996-12-28,Diciembre,28,-0.6,-0.4,1996,2005
1996-12-29,Diciembre,29,-2.4,-1.1,1996,1950
1985-12-30,Diciembre,30,-2.8,-1.6,1985,1984
1985-12-31,Diciembre,31,-3.6,-2.2,1985,1968
