fecha,maxima,minima
1999-07-01,37,13.8
2005-07-02,35.2,12.8
1969-07-03,36.5,13.8
2017-07-04,35.3,11.5
2013-07-05,36.7,13.8
1959-07-06,38.2,16.2
1959-07-07,38.6,17.2
2020-07-08,37.7,16.4
2006-07-09,36.4,14.4
2023-07-10,37.3,8.6
2022-07-11,37.2,13.4
2022-07-12,39.6,13.4
2022-07-13,39.2,15.3
2022-07-14,40.9,15.6
2022-07-15,40.2,18.5
2022-07-16,40.4,15.6
2022-07-17,40.6,15.1
2022-07-18,37.8,15.6
1995-07-19,37.5,17
1995-07-20,37,20
1969-07-21,36,14
2019-07-22,36.2,15.3
2022-07-23,36,12.6
1995-07-24,39.4,16.2
1954-07-25,36.5,19.4
1954-07-26,37.8,15.8
2020-07-27,39.7,13.7
1951-07-28,39.6,20.4
2016-07-29,37.2,16.2
2020-07-30,37.8,15.5
1958-07-31,39.5,16.5
1957-08-01,39,20
2018-08-02,38,13.9
2018-08-03,37.9,16.7
2007-08-04,39,12.6
1991-08-05,37.2,15.2
2018-08-06,39.1,15.4
2005-08-07,38.8,13.6
2023-08-08,38.6,11.8
2012-08-09,38.6,13.2
2012-08-10,41,13.9
2013-08-11,37.3,10.8
1987-08-12,38.2,17
2021-08-13,40.2,13.5
2021-08-14,39.8,14.7
1991-08-15,37.3,17
1991-08-16,37,16.6
1991-08-17,36.6,15.9
2012-08-18,36.3,13.3
1993-08-19,38.2,16.8
2011-08-20,36.8,18
2023-08-21,38.3,13.8
2023-08-22,41.1,14.4
2023-08-23,39.6,15.3
2023-08-24,38.8,13.4
2010-08-25,36,12
1962-08-26,35.8,13.5
2007-08-27,36.2,14.7
1962-08-28,36,14.4
2015-08-29,36.3,11.5
2015-08-30,36.5,17.5
1953-08-31,36,17.8
2006-09-01,35.4,12.0
2014-09-02,36.3,11.6
2016-09-03,34.7,13.0
2006-09-04,35.4,12.2
2006-09-05,36.2,12.4
2016-09-06,39.0,13.9
2016-09-07,37.3,14.6
1988-09-08,37.2,14.5
1966-09-09,36.2,15.8
1966-09-10,34.3,16.5
2022-09-11,34.8,12.0
1987-09-12,33.8,14.2
1987-09-13,35.0,14.0
1987-09-14,34.7,14.8
1987-09-15,34.2,14.9
1987-09-16,33.6,14.6
1987-09-17,32.7,11.8
1991-09-18,33.4,13.6
1991-09-19,32.0,12.0
2018-09-20,31.8,10.5
1970-09-21,31.5,10.4
1970-09-22,31.8,11.0
2018-09-23,32.9,9.1
1983-09-24,32.8,14.0
1958-09-25,31.4,12.3
1958-09-26,30.4,11.8
2023-09-27,30.7,8.3
2023-09-28,30.4,6.8
2023-09-29,32.0,7.6
