fecha,maxima,minima
1951-02-21,12.5,8.6
1952-02-21,12.9,-5
1953-02-21,15.4,1
1954-02-21,15,4.4
1955-02-21,11.2,-2.4
1956-02-21,4.6,-3.8
1957-02-21,11.6,-1.5
1958-02-21,13,1.4
1959-02-21,15,-1
1960-02-21,10.6,1.5
1961-02-21,14.6,0.6
1962-02-21,11.6,-1
1963-02-21,7.6,0.4
1964-02-21,17.6,5.4
1965-02-21,7.4,-3.5
1966-02-21,16,7.8
1967-02-21,20.2,7.9
1968-02-21,16,7.5
1969-02-21,14.2,2.5
1970-02-21,15.6,5.8
1971-02-21,17.7,4
1972-02-21,11.8,-1
1973-02-21,12.4,5.4
1974-02-21,10.6,2.6
1975-02-21,14.4,6.4
1976-02-21,14.3,3.4
1977-02-21,13.3,7.6
1978-02-21,16.1,6
1979-02-21,11.7,-1.2
1980-02-21,11.4,7.6
1981-02-21,7.6,0.2
1982-02-21,11.8,5.2
1983-02-21,14.6,0.8
1984-02-21,14.2,3
1985-02-21,7,-0.4
1986-02-21,12.4,3.4
1987-02-21,8,-3.6
1988-02-21,12.5,4.6
1989-02-21,18.2,8.4
1990-02-21,14.4,8.2
1991-02-21,16.6,1.5
1992-02-21,11,-0.6
1993-02-21,11.7,4
1994-02-21,16.2,1.6
1995-02-21,14.7,3.4
1996-02-21,4.3,-0.2
1997-02-21,18.8,3.9
1998-02-21,12.7,4.9
1999-02-21,18.7,9
2000-02-21,15.4,1.2
2001-02-21,14.7,3.8
2002-02-21,13.4,7.8
2003-02-21,13.2,1.2
2004-02-21,10,2.6
2005-02-21,6.8,-1.5
2006-02-21,11,0.8
2007-02-21,13.4,4.9
2008-02-21,17.6,8
2009-02-21,14.7,1.5
2010-02-21,10,2
2011-02-21,14,6
2012-02-21,10.7,-0.5
2013-02-21,17,8
2014-02-21,13.9,3.5
2015-02-21,12.5,5.2
2016-02-21,16,0.5
2017-02-21,15.8,2.3
2018-02-21,11.1,4.8
2019-02-21,17.5,1.4
1951-02-22,13.2,3.4
1952-02-22,13.6,-4
1953-02-22,15.8,-3.2
1954-02-22,17,6
1955-02-22,12.6,-1.4
1956-02-22,8.2,-7
1957-02-22,18.7,1
1958-02-22,12.7,4.8
1959-02-22,14.2,2.5
1960-02-22,14.2,5
1961-02-22,15,1.6
1962-02-22,15,-1
1963-02-22,7.4,-1
1964-02-22,15,8.4
1965-02-22,5.4,2.2
1966-02-22,15,7
1967-02-22,18.8,3.3
1968-02-22,14.3,5.6
1969-02-22,13.2,4.6
1970-02-22,16.4,6
1971-02-22,13.2,6.4
1972-02-22,11.2,-1.2
1973-02-22,11.5,7.2
1974-02-22,11.4,2.6
1975-02-22,14,6
1976-02-22,16.4,5.6
1977-02-22,14.2,5.6
1978-02-22,16.6,2.2
1979-02-22,12.5,0.2
1980-02-22,12.2,9
1981-02-22,7.8,0.6
1982-02-22,12,5.4
1983-02-22,15.4,4.8
1984-02-22,11,0
1985-02-22,11.2,3.4
1986-02-22,16,5
1987-02-22,5.6,1.4
1988-02-22,14.6,4
1989-02-22,17.8,3.5
1990-02-22,18.6,5.2
1991-02-22,15.4,5
1992-02-22,12.2,-1.5
1993-02-22,9.7,3.9
1994-02-22,15.5,1.5
1995-02-22,11.6,2.8
1996-02-22,4.9,-0.7
1997-02-22,15.2,3.8
1998-02-22,12.9,5
1999-02-22,17,9.6
2000-02-22,13.4,4.5
2001-02-22,18.3,4
2002-02-22,15.1,6.5
2003-02-22,11.7,6
2004-02-22,13.6,1.9
2005-02-22,0.8,-4.1
2006-02-22,8.2,3.2
2007-02-22,17,4
2008-02-22,19,5
2009-02-22,13.8,6.2
2010-02-22,14,3.4
2011-02-22,14.7,8.9
2012-02-22,15.6,-4.7
2013-02-22,10.9,5.2
2014-02-22,16,0
2015-02-22,11.8,5
2016-02-22,17,4.4
2017-02-22,17.9,2.1
2018-02-22,10.7,2.5
2019-02-22,20.6,1.7
1951-02-23,9.8,0.4
1952-02-23,11.8,0.7
1953-02-23,16.4,-3
1954-02-23,15.7,1
1955-02-23,13.5,3.8
1956-02-23,5,-4
1957-02-23,19.7,8.4
1958-02-23,13.8,2
1959-02-23,15.6,3
1960-02-23,14.6,9
1961-02-23,16,3.4
1962-02-23,11.6,3.8
1963-02-23,9,-1
1964-02-23,13,7.6
1965-02-23,10.6,2.4
1966-02-23,15,4.2
1967-02-23,19.4,4.4
1968-02-23,10.2,1.4
1969-02-23,14.4,6.6
1970-02-23,16.7,5.7
1971-02-23,16,3.2
1972-02-23,12.5,3.6
1973-02-23,12.2,5.4
1974-02-23,13.6,6
1975-02-23,12.8,4
1976-02-23,17.8,9
1977-02-23,12.8,4
1978-02-23,18.1,10.2
1979-02-23,10,4
1980-02-23,16,7.8
1981-02-23,11.6,-1
1982-02-23,11,3.2
1983-02-23,12.6,9
1984-02-23,9,2.4
1985-02-23,11.4,-1.4
1986-02-23,18.6,12.4
1987-02-23,12,1
1988-02-23,15.4,3.2
1989-02-23,10.4,5.8
1990-02-23,20.7,5.2
1991-02-23,17.3,2
1992-02-23,14.2,-3.6
1993-02-23,9.7,1.7
1994-02-23,15.8,7.4
1995-02-23,14.2,-0.8
1996-02-23,12.2,1.4
1997-02-23,14.2,6.2
1998-02-23,12,5
1999-02-23,15.6,8.5
2000-02-23,16.8,5.6
2001-02-23,14.7,6.4
2002-02-23,18.4,8.4
2003-02-23,13.2,7.8
2004-02-23,11.9,3.1
2005-02-23,4.8,-5.4
2006-02-23,11,2
2007-02-23,18.4,9.2
2008-02-23,18.6,3.6
2009-02-23,14,6.7
2010-02-23,18.1,9
2011-02-23,17.2,10.6
2012-02-23,18,-1.2
2013-02-23,5.2,-0.3
2014-02-23,16.7,1.4
2015-02-23,18.8,7
2016-02-23,17,4.5
2017-02-23,12.5,6.2
2018-02-23,8.5,0
2019-02-23,23.1,2.3
1951-02-24,10.8,5.6
1952-02-24,13.9,-0.9
1953-02-24,15.3,4.8
1954-02-24,14.6,4.4
1955-02-24,13.4,2.4
1956-02-24,3.7,2.4
1957-02-24,19.2,7
1958-02-24,19.4,1.6
1959-02-24,15.2,0
1960-02-24,14.6,3.8
1961-02-24,18.2,4.6
1962-02-24,5.4,4
1963-02-24,5,-2
1964-02-24,13.6,9.8
1965-02-24,11,0.6
1966-02-24,17.2,2
1967-02-24,18,1
1968-02-24,14.7,3.2
1969-02-24,12.9,3
1970-02-24,14.4,5.6
1971-02-24,18.3,7
1972-02-24,14,4
1973-02-24,16.6,5.6
1974-02-24,10.1,3.6
1975-02-24,13.4,3
1976-02-24,17.9,4.6
1977-02-24,12.8,5.8
1978-02-24,15.5,8.8
1979-02-24,8.6,2
1980-02-24,16.2,8.4
1981-02-24,11.4,0.4
1982-02-24,10.6,2.8
1983-02-24,13.6,10.4
1984-02-24,9.6,3
1985-02-24,10.4,-1.2
1986-02-24,13.9,6
1987-02-24,16.4,0.2
1988-02-24,9.4,3.4
1989-02-24,7,1.6
1990-02-24,22.2,5.4
1991-02-24,18.9,4
1992-02-24,10.2,-2.5
1993-02-24,8.3,-0.8
1994-02-24,18.2,9.4
1995-02-24,20.3,5
1996-02-24,13.3,-0.5
1997-02-24,20,4.9
1998-02-24,13.6,5.3
1999-02-24,14.7,6
2000-02-24,18.3,6.9
2001-02-24,13.4,4.9
2002-02-24,16,7.5
2003-02-24,13,8.8
2004-02-24,4.5,0.5
2005-02-24,8.8,0.2
2006-02-24,11.2,1
2007-02-24,18.3,6
2008-02-24,14.2,5.4
2009-02-24,15.5,5.1
2010-02-24,17,9.2
2011-02-24,16.6,9.2
