fecha,maxima,minima
1950-02-21,16,11
1951-02-21,14,4
1952-02-21,13.8,1.4
1953-02-21,13.5,6.2
1954-02-21,12.4,7.4
1955-02-21,13.6,0.2
1956-02-21,3.5,-0.4
1957-02-21,15.6,0.8
1958-02-21,11.5,5.6
1959-02-21,11.6,6
1960-02-21,15,10.8
1961-02-21,18,6.8
1962-02-21,14.6,1.2
1963-02-21,9.8,3
1964-02-21,19.6,7.4
1965-02-21,7.4,0.4
1966-02-21,16,10.6
1967-02-21,21.4,9
1968-02-21,14.4,6.4
1969-02-21,18.4,10.8
1970-02-21,14.2,4
1971-02-21,15.8,2.8
1972-02-21,15.6,0.8
1973-02-21,11,7.2
1974-02-21,8,6.4
1975-02-21,19.8,3.2
1976-02-21,20.2,7.6
1977-02-21,16.2,4.6
1978-02-21,19.6,11
1979-02-21,15.6,0.6
1980-02-21,16.6,11.2
1981-02-21,7.2,1.2
1982-02-21,12,6
1983-02-21,19.4,7.2
1984-02-21,12.6,4.8
1985-02-21,13.4,-0.6
1986-02-21,11.9,4
1987-02-21,6.4,0.9
1988-02-21,17.2,0.2
1989-02-21,18.9,7.9
1990-02-21,16.4,9.3
1991-02-21,18,3.4
1992-02-21,9.8,-1.2
1993-02-21,9.7,-0.5
1994-02-21,16.5,2.9
1995-02-21,10.4,5.7
1996-02-21,4.6,1.2
1997-02-21,16.5,6.5
1998-02-21,18.6,8.3
1999-02-21,14.5,10.1
2000-02-21,13.3,-0.6
2001-02-21,11.8,2
2002-02-21,11.8,8.3
2003-02-21,17.9,2.7
2004-02-21,6.5,2.6
2005-02-21,5.3,0.3
2006-02-21,7.7,3.6
2007-02-21,16.2,7.9
2008-02-21,19.6,7.8
2009-02-21,13.3,1.9
2010-02-21,15.2,4.4
2011-02-21,14.5,7.3
2012-02-21,12.2,-0.7
2013-02-21,15.9,6.9
2014-02-21,13.4,4
2015-02-21,10.1,5.9
2016-02-21,20.9,3.5
2017-02-21,15.6,5.5
2018-02-21,10.1,4.8
2019-02-21,22.5,6.4
1950-02-22,20.2,8.8
1951-02-22,12.8,5
1952-02-22,18,2.4
1953-02-22,18,1.5
1954-02-22,17,10
1955-02-22,12,9.4
1956-02-22,8.2,0
1957-02-22,17,9
1958-02-22,11.2,6
1959-02-22,11.8,6
1960-02-22,15.2,9.4
1961-02-22,20.6,4.2
1962-02-22,13.4,3.6
1963-02-22,9,1
1964-02-22,19,10.6
1965-02-22,10.4,2.4
1966-02-22,16,7.8
1967-02-22,24,7.4
1968-02-22,16.2,6.8
1969-02-22,16.4,10.6
1970-02-22,14.4,3.2
1971-02-22,13.6,3.6
1972-02-22,13.6,1
1973-02-22,10.2,8
1974-02-22,9.6,5.4
1975-02-22,17.4,10.2
1976-02-22,17.2,8
1977-02-22,15.2,9.4
1978-02-22,19,12.8
1979-02-22,11,2.8
1980-02-22,14.6,10.8
1981-02-22,9.4,5.2
1982-02-22,12,6.8
1983-02-22,16.4,8.2
1984-02-22,11.6,4.6
1985-02-22,12.6,-0.6
1986-02-22,16,5.2
1987-02-22,7.1,2.3
1988-02-22,20,8.5
1989-02-22,20.1,3.8
1990-02-22,22.6,7.8
1991-02-22,16.4,3.4
1992-02-22,14.4,-2.1
1993-02-22,11.3,6.1
1994-02-22,20.4,3.4
1995-02-22,11.5,2.4
1996-02-22,6.8,1.4
1997-02-22,20.6,5.9
1998-02-22,12.6,7.4
1999-02-22,13.2,8.6
2000-02-22,10.5,0.3
2001-02-22,14.7,-0.1
2002-02-22,12.3,8.2
2003-02-22,14.4,11.1
2004-02-22,15,1
2005-02-22,5.5,0.2
2006-02-22,9,1.5
2007-02-22,20.3,12
2008-02-22,16.8,6.3
2009-02-22,11.9,5.5
2010-02-22,20.2,12.3
2011-02-22,13.8,10.9
2012-02-22,14.7,-1.8
2013-02-22,8.6,3
2014-02-22,15.7,3
2015-02-22,10.9,6.8
2016-02-22,16.1,6.1
2017-02-22,19.6,3.7
2018-02-22,9.2,0.7
2019-02-22,24.4,8.4
1950-02-23,18.8,7.6
1951-02-23,10.6,3
1952-02-23,17.4,3.6
1953-02-23,16.6,0.8
1954-02-23,12.6,5
1955-02-23,14.6,10
1956-02-23,7.8,-2.5
1957-02-23,20,10
1958-02-23,13.8,2
1959-02-23,14,7
1960-02-23,13.6,10.6
1961-02-23,19.6,10.4
1962-02-23,7.4,3.5
1963-02-23,11.4,0.6
1964-02-23,20.6,13.4
1965-02-23,12.2,5.6
1966-02-23,16.2,4.4
1967-02-23,18.6,7.2
1968-02-23,17,4.4
1969-02-23,11.8,7.8
1970-02-23,14.6,8.6
1971-02-23,13.6,-0.2
1972-02-23,12.6,6
1973-02-23,11.4,7.4
1974-02-23,10.6,5.8
1975-02-23,18.4,9.2
1976-02-23,19.8,6.4
1977-02-23,12.4,8
1978-02-23,23.6,11.4
1979-02-23,11,4
1980-02-23,10.8,8.2
1981-02-23,11.6,5.6
1982-02-23,8.2,5.6
1983-02-23,20,11.8
1984-02-23,9.4,3.6
1985-02-23,16.6,-0.6
1986-02-23,20.6,10.7
1987-02-23,12.8,1.3
1988-02-23,12.7,6.1
1989-02-23,9.5,2.1
1990-02-23,26.8,12.4
1991-02-23,23,4.8
1992-02-23,19.5,0.2
1993-02-23,8.6,4.3
1994-02-23,16.1,7.4
1995-02-23,14.2,1.7
1996-02-23,12.2,1.6
1997-02-23,19.5,9.6
1998-02-23,12.4,6
1999-02-23,12.4,8
2000-02-23,13.6,6.5
2001-02-23,10.9,2
2002-02-23,13.7,9.9
2003-02-23,19.3,10.3
2004-02-23,7.9,3.8
2005-02-23,8.3,-1.2
2006-02-23,9.1,3.7
2007-02-23,18.8,11.4
2008-02-23,23.9,7
2009-02-23,12.1,7.7
