fecha,maxima,minima
1955-02-21,13.6,1
1956-02-21,9.8,3
1957-02-21,14.2,8
1958-02-21,17.2,2.2
1959-02-21,16,0.5
1960-02-21,14.5,9.1
1961-02-21,16.2,3.2
1962-02-21,18.2,0.8
1963-02-21,11.5,4.8
1964-02-21,16.2,9
1965-02-21,10,-3
1966-02-21,11.8,6
1967-02-21,18.6,5.6
1968-02-21,12.1,5.3
1969-02-21,16.6,9.8
1970-02-21,20.2,2
1971-02-21,21.6,2
1972-02-21,15,8.2
1973-02-21,16,2.6
1974-02-21,14.6,1.6
1975-02-21,19.6,7.4
1976-02-21,19,4
1977-02-21,13,7
1978-02-21,18,7
1979-02-21,12.2,7.8
1980-02-21,13.2,5.6
1981-02-21,15.6,1
1982-02-21,16.6,8
1983-02-21,18.4,10.8
1984-02-21,16.8,5.8
1985-02-21,10,6.2
1986-02-21,13.6,10
1987-02-21,5.8,0.8
1988-02-21,19,8.6
1989-02-21,18.8,9.2
1990-02-21,22,7.4
1991-02-21,13,7
1992-02-21,13.5,0
1993-02-21,20,0.5
1994-02-21,17.6,5.2
1995-02-21,18,7.2
1996-02-21,10.6,-0.2
1997-02-21,22.8,6.2
1998-02-21,17.4,9.4
1999-02-21,22.6,4.2
2000-02-21,22.2,3
2001-02-21,19.8,3
2002-02-21,19.2,5.4
2003-02-21,15.4,3.4
2004-02-21,13.8,6
2005-02-21,13.8,2.8
2006-02-21,14.4,4
2007-02-21,15.6,3.4
2008-02-21,19.2,10.8
2009-02-21,19,4
2010-02-21,15.4,8.2
2011-02-21,17.6,8.3
2012-02-21,16.9,-4.6
2013-02-21,17.4,9.7
2014-02-21,14.1,6
2015-02-21,20.4,7.1
2016-02-21,17.9,7.1
2017-02-21,19.5,6
2018-02-21,18.4,4.2
2019-02-21,21.5,5.1
1955-02-22,14.6,7
1956-02-22,12.3,4.6
1957-02-22,14.4,7.6
1958-02-22,17.7,1.5
1959-02-22,17.8,1.3
1960-02-22,13.8,6.6
1961-02-22,21,5.4
1962-02-22,17.5,3.4
1963-02-22,12.2,2
1964-02-22,15.4,9.4
1965-02-22,11.8,5.4
1966-02-22,13.6,5.8
1967-02-22,20.6,4.4
1968-02-22,13.3,5.7
1969-02-22,17,9
1970-02-22,19.6,2
1971-02-22,22.2,3
1972-02-22,14.4,6.4
1973-02-22,14,3.6
1974-02-22,14.6,3.4
1975-02-22,14,10
1976-02-22,18,4.4
1977-02-22,13,5.6
1978-02-22,18.8,5.4
1979-02-22,15.6,6
1980-02-22,12.8,8.2
1981-02-22,16,2.8
1982-02-22,15,6.4
1983-02-22,17.8,11
1984-02-22,15.4,3
1985-02-22,14.2,2.8
1986-02-22,18.4,9.6
1987-02-22,11.2,-2.4
1988-02-22,17.8,10.6
1989-02-22,17.4,7
1990-02-22,21.4,8.6
1991-02-22,16.4,5.4
1992-02-22,14,0
1993-02-22,17.8,2.4
1994-02-22,16.4,12
1995-02-22,17,4
1996-02-22,11,-0.2
1997-02-22,19.2,10.4
1998-02-22,15.2,5
1999-02-22,21.6,8.8
2000-02-22,20,7.4
2001-02-22,20.4,3.4
2002-02-22,21.2,3.6
2003-02-22,17.8,10.4
