fecha,maxima,minima
1950-02-21,13,7
1951-02-21,8.4,3
1952-02-21,13.4,-0.6
1953-02-21,12.2,1.4
1954-02-21,13.6,4.2
1955-02-21,9,3
1956-02-21,1,-1.4
1957-02-21,11.8,5.4
1958-02-21,13,0.5
1959-02-21,17.8,1.2
1960-02-21,9.5,5.5
1961-02-21,14.4,4.8
1962-02-21,12.5,0
1963-02-21,6.7,2.2
1964-02-21,12,9
1965-02-21,9,-1
1966-02-21,9.5,4.2
1967-02-21,12.8,10.4
1968-02-21,11,6.6
1969-02-21,9,5
1970-02-21,11.8,4.4
1971-02-21,16,-2.6
1972-02-21,13.4,5.6
1973-02-21,11,7
1974-02-21,10.6,2
1975-02-21,13.4,6
1976-02-21,9.2,7
1977-02-21,8.8,4.6
1978-02-21,12,6.6
1979-02-21,8.6,5.8
1980-02-21,9.6,3
1981-02-21,11.4,2.4
1982-02-21,14,6.6
1983-02-21,12.6,8.4
1984-02-21,8.2,3
1985-02-21,12.6,-1.4
1986-02-21,10.6,4.6
1987-02-21,9,-1.6
1988-02-21,16.2,6
1989-02-21,13,4
1990-02-21,15.4,7.2
1991-02-21,11.5,4
1992-02-21,10.2,1
1993-02-21,15,3.4
1994-02-21,12.6,6.2
1995-02-21,10.2,3.6
1996-02-21,5.6,-1.2
1997-02-21,15.6,7
1998-02-21,11.6,3.3
1999-02-21,13.1,9
2000-02-21,13.4,4.8
2001-02-21,20.6,3.5
2002-02-21,12.2,5.7
2003-02-21,11,4.5
2004-02-21,11.4,-3.6
2005-02-21,7.2,1.5
2006-02-21,7.1,0.2
2007-02-21,11.5,1.4
2008-02-21,19.8,7.3
2009-02-21,17.1,3.7
2010-02-21,11.6,4.4
2011-02-21,11.7,7.7
2012-02-21,15.5,-0.9
2013-02-21,14.1,7.2
2014-02-21,10.2,1.8
2015-02-21,11.7,3.8
2017-02-21,18.5,7.3
2018-02-21,11.8,4.1
2019-02-21,18.4,6.1
1950-02-22,12.8,6
1951-02-22,9.4,2
1952-02-22,15.8,1.8
1953-02-22,13.2,1.2
1954-02-22,16.6,4.2
1955-02-22,9.4,5
1956-02-22,4,-2.4
1957-02-22,11.6,7.4
1958-02-22,14.6,0.6
1959-02-22,18,1.4
1960-02-22,10,4
1961-02-22,16.4,5.2
1962-02-22,12,1.5
1963-02-22,9.5,1
1964-02-22,12,8.5
1965-02-22,9,1
1966-02-22,10,5.4
1967-02-22,17.3,6.4
1968-02-22,9,4
1969-02-22,8,5.5
1970-02-22,9.8,4.4
1971-02-22,18,7.2
1972-02-22,11.2,4.2
1973-02-22,9.2,6.2
1974-02-22,12.5,-1.4
1975-02-22,15,6
1976-02-22,9,6.6
1977-02-22,8.8,4.6
1978-02-22,14.4,10
1979-02-22,9.6,6
1980-02-22,9.2,6.4
1981-02-22,10.2,4.2
1982-02-22,10.4,4.8
1983-02-22,13.6,10.6
1984-02-22,8.6,3
1985-02-22,13.2,1.6
1986-02-22,12.2,5.2
1987-02-22,10,0
1988-02-22,13.4,8
1989-02-22,9.4,3.6
1990-02-22,21,9.4
1991-02-22,11,3
1992-02-22,14.2,-2.2
1993-02-22,10.8,5.4
1994-02-22,11.6,4.8
1995-02-22,11.5,-1.3
1996-02-22,8.6,-2.2
1997-02-22,16,2.4
1998-02-22,12.2,2.4
1999-02-22,12.8,8.4
2000-02-22,10.6,1
2001-02-22,20.5,3.5
2002-02-22,11.6,3.9
2003-02-22,13.2,7.6
2004-02-22,11.5,0
2005-02-22,10,1.6
2006-02-22,8.5,-2.2
2007-02-22,12.3,8.8
2008-02-22,20.5,8.1
2009-02-22,16.5,2.7
2010-02-22,11.5,7
2011-02-22,13.2,8.4
2012-02-22,16.8,-1.1
2013-02-22,8,3.5
2014-02-22,13.7,6.5
2015-02-22,9.8,5.5
2016-02-22,11.5,4
2017-02-22,21.5,6.1
2018-02-22,12.8,0.7
2019-02-22,20.7,8.2
1950-02-23,10.4,7.2
1951-02-23,11,3.6
1952-02-23,15.8,0
1953-02-23,14.4,4
1954-02-23,12.6,4.6
1955-02-23,6.4,3.2
1956-02-23,4,-3.2
1957-02-23,11.6,10
1958-02-23,12.6,2.7
1959-02-23,15.5,1.5
1960-02-23,10.4,5
1961-02-23,16.4,7
1962-02-23,14,2
1963-02-23,7,3
1964-02-23,13.5,9.8
1965-02-23,6.4,2.4
1966-02-23,10.5,4.5
1967-02-23,13.4,6.5
1968-02-23,11.4,4.4
1969-02-23,8.6,4
1970-02-23,11,6.6
1971-02-23,18.8,4
1972-02-23,13,1.2
1973-02-23,10,5
1974-02-23,12,6
1975-02-23,12.6,5.4
1976-02-23,18,9
1977-02-23,7.6,3
1978-02-23,12.4,8.4
1979-02-23,13,2.6
1980-02-23,15.6,5
1981-02-23,9.8,2.8
1982-02-23,9,3
1983-02-23,13.4,11
1984-02-23,9.6,4.2
1985-02-23,16.4,1.4
1986-02-23,12.4,7.6
1987-02-23,12.2,3.6
1988-02-23,14.6,7.4
1989-02-23,8.6,2
1990-02-23,19.6,10.8
1991-02-23,14.6,5.2
1992-02-23,14.8,1
1993-02-23,10.2,4
1994-02-23,10.2,4.8
1995-02-23,9.8,5.5
1996-02-23,10.8,0
1997-02-23,12.6,9.4
1998-02-23,10.8,-0.1
1999-02-23,14,7.2
2000-02-23,13.7,8.8
2001-02-23,13.6,1.8
2002-02-23,14.6,6.8
2003-02-23,14.3,5.6
2004-02-23,14.4,0.2
2005-02-23,9.5,-1
2006-02-23,9.6,-1.4
2007-02-23,11.1,8.6
2008-02-23,18.4,8
2009-02-23,16.2,2.7
2010-02-23,10.3,6.6
2011-02-23,12.6,6.4
2012-02-23,20.6,4.1
2013-02-23,8.2,-0.1
2014-02-23,15.7,7.7
2015-02-23,12.4,4.3
2016-02-23,12.2,7.4
2017-02-23,13.3,5.5
2018-02-23,13.3,2.2
2019-02-23,19.3,9.6
1950-02-24,12.4,5.4
1951-02-24,10.2,1
1952-02-24,16.6,-0.6
1953-02-24,16.2,-1
1954-02-24,12,2.4
1955-02-24,7,2.6
