fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
1975-04-01,Abril,1,0,3,1975,1981
1967-04-02,Abril,2,1.1,2.5,1967,1952
1970-04-03,Abril,3,1.2,2.2,1970,1984
1975-04-04,Abril,4,1,1.6,1975,1996
1975-04-05,Abril,5,1,2,1975,1952
1986-04-06,Abril,6,1,1.2,1986,1975
1986-04-07,Abril,7,0.4,1.4,1986,1975
1986-04-08,Abril,8,1.6,2.4,1986,1977
1977-04-09,Abril,9,0.4,2.4,1977,1973
1973-04-10,Abril,10,0.7,1.7,1973,1975
1973-04-11,Abril,11,0.9,2.6,1973,1998
1986-04-12,Abril,12,-0.4,-0.2,1986,1958
1958-04-13,Abril,13,-0.4,2,1958,1998
1982-04-14,Abril,14,2.8,3,1982,1998
1994-04-15,Abril,15,2.2,2.3,1994,1962
1978-04-16,Abril,16,2.4,2.4,1978,1999
1962-04-17,Abril,17,3.5,4,1962,1955
1986-04-18,Abril,18,3.4,3.8,1986,1956
1954-04-19,Abril,19,4,4.8,1954,1983
1960-04-20,Abril,20,3.6,3.8,1960,1990
1972-04-21,Abril,21,2.6,2.8,1972,1965
1965-04-22,Abril,22,4.4,4.4,1965,1986
1993-04-23,Abril,23,4.2,4.6,1993,1995
1973-04-24,Abril,24,3.2,5,1973,1976
1981-04-25,Abril,25,4,4.1,1981,1973
1981-04-26,Abril,26,2.6,4.3,1981,1974
1981-04-27,Abril,27,2.4,3,1981,1974
1970-04-28,Abril,28,3,3.4,1970,2013
1970-04-29,Abril,29,3.9,5,1970,1972
1951-04-30,Abril,30,3.5,4.3,1951,1960
