fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
2019-11-01,Noviembre,1,30.1,30.1,2019,2019
1995-11-02,Noviembre,2,29.9,28.0,1995,2013
2002-11-03,Noviembre,3,29.0,27.2,2002,1991
2012-11-04,Noviembre,4,27.8,27.0,2012,1953
2013-11-05,Noviembre,5,28.8,27.4,2013,1979
2013-11-06,Noviembre,6,31.2,28.8,2013,1985
1979-11-07,Noviembre,7,28.4,26.4,1979,1954
1985-11-08,Noviembre,8,30.2,26.2,1985,2013
1985-11-09,Noviembre,9,32.0,25.4,1985,1950
1985-11-10,Noviembre,10,30.4,29.0,1985,2002
1954-11-11,Noviembre,11,27.0,26.0,1954,2013
2023-11-12,Noviembre,12,26.6,26.4,2023,1998
2023-11-13,Noviembre,13,29.0,26.2,2023,1977
2023-11-14,Noviembre,14,30.0,26.6,2023,2009
2009-11-15,Noviembre,15,27.0,26.0,2009,1964
2009-11-16,Noviembre,16,30.0,25.6,2009,1975
2023-11-17,Noviembre,17,26.0,25.6,2023,1995
1994-11-18,Noviembre,18,24.9,24.9,1994,2016
1994-11-19,Noviembre,19,25.2,25.2,1994,2024
2015-11-20,Noviembre,20,27.0,25.0,2015,1992
1972-11-21,Noviembre,21,24.4,23.0,1972,1983
2009-11-22,Noviembre,22,25.4,24.5,2009,2008
2017-11-23,Noviembre,23,25.2,24.6,2017,1984
2017-11-24,Noviembre,24,25.7,24.2,2017,1984
1992-11-25,Noviembre,25,24.7,24.2,1992,1974
2000-11-26,Noviembre,26,25.0,24.1,2000,2019
1950-11-27,Noviembre,27,26.0,25.4,1950,1974
1974-11-28,Noviembre,28,25.0,24.0,1974,1981
2024-11-29,Noviembre,29,25.8,25.8,2024,2024
1954-11-30,Noviembre,30,23.6,23.4,1954,1973
