year,total
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0
1956,0
1957,0
1958,0
1959,1
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0
1970,0
1971,0
1972,0
1973,0
1974,0
1975,0
1976,0
1977,0
1978,0
1979,0
1980,0
1981,0
1982,0
1983,0
1984,0
1985,0
1986,0
1987,0
1988,0
1989,0
1990,0
1991,0
1992,0
1993,0
1994,1
1995,1
1996,1
1997,0
1998,2
1999,1
2000,0
2001,0
2002,0
2003,0
2004,1
2005,1
2006,2
2007,0
2008,1
2009,0
2010,2
2011,0
2012,1
2013,0
2014,0
2015,2
2016,2
2017,0
2018,0
2019,0
2020,2
2021,0
2022,2
2023,4
2024,4
,0
,0
,0
,0
,0
,0
,0
,0
,0
,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,1
,1
,1
,0
,2
,1
,0
,0
,0
,0
,1
,1
,2
,0
,1
,0
,2
,0
,1
,0
,0
,2
,2
,0
,0
,0
,2
,0
,2
,4
,4
,0
,0
,0
,0
,0
,0
,0
,0
,0
,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,1
,1
,1
,0
,2
,1
,0
,0
,0
,0
,1
,1
,2
,0
,1
,0
,2
,0
,1
,0
,0
,2
,2
,0
,0
,0
,2
,0
,2
,4
,4
